# format:aut|changed|aut_name|org_id|source
20714|20000101|Merlin-Telecom|ORG-IML6-RIPE|RIPE
20716|20000101|TOTALTELECOM-AS|ORG-STTS2-RIPE|RIPE
20718|20000101|AS_ARSYS-EURO-1|@aut-20718-RIPE|RIPE
20719|20000101|PS-BZU-AS|ORG-BU10-RIPE|RIPE
20720|20000101|CTEL-AS|ORG-CT4-RIPE|RIPE
20721|20000101|KAOSES|ORG-KRI1-RIPE|RIPE
20722|20000101|ALLNET-AS|ORG-ATS10-RIPE|RIPE
20723|20000101|MGI|ORG-MS3-RIPE|RIPE
20724|20000101|TELEPARK-AS|ORG-TL230-RIPE|RIPE
20725|20000101|DATAGROUP-AS_NCC2013033607|ORG-DL9-RIPE|RIPE
20726|20000101|REIS-AS|@aut-20726-RIPE|RIPE
20727|20000101|DE-WRONLINE|@aut-20727-RIPE|RIPE
20728|20000101|GUNESSIG|ORG-GSA32-RIPE|RIPE
20729|20000101||@aut-20729-RIPE|RIPE
20730|20000101|BAYKAL-INCANET-AS|ORG-BICN2-RIPE|RIPE
20731|20000101|MEGATON-AS|ORG-LCM1-RIPE|RIPE
20733|20000101|UKRTEL|ORG-LA110-RIPE|RIPE
20734|20000101|EON-BREDBAND|@aut-20734-RIPE|RIPE
20738|20000101|AS20738|ORG-WISL1-RIPE|RIPE
20740|20000101|MESSEFFM|ORG-MFG3-RIPE|RIPE
20742|20000101|AHOL|ORG-HHN1-RIPE|RIPE
20743|20000101|SWX|ORG-SSEA4-RIPE|RIPE
20745|20000101||@aut-20745-RIPE|RIPE
20746|20000101|ASN-IDC|@aut-20746-RIPE|RIPE
20748|20000101|CAJAMADRID|ORG-CM1-RIPE|RIPE
20750|20000101|NetLan|ORG-NL115-RIPE|RIPE
20751|20000101|ASN-AZISTA|ORG-FRJ1-RIPE|RIPE
20753|20000101|PCTCONSULTING|ORG-PCTG1-RIPE|RIPE
20754|20000101|RCT-AS|ORG-DL9-RIPE|RIPE
20755|20000101|NET-LAB|@aut-20755-RIPE|RIPE
20756|20000101|NAMESHIELD|ORG-EM5-RIPE|RIPE
20759|20000101|ISU-JED|ORG-KA17-RIPE|RIPE
20760|20000101|EUROCIBER-AS|ORG-GES2-RIPE|RIPE
20762|20000101|Synetrix|ORG-AGP1-RIPE|RIPE
20763|20000101|BPH|ORG-BPHP1-RIPE|RIPE
20764|20000101|RASCOM-AS|@aut-20764-RIPE|RIPE
20765|20000101||ORG-HAC2-RIPE|RIPE
20766|20000101|GITOYEN-MAIN-AS|ORG-GG4-RIPE|RIPE
20768|20000101|KEYNETSYSTEMS|ORG-ZG7-RIPE|RIPE
20769|20000101|Quanza|ORG-QEB3-RIPE|RIPE
20771|20000101|CAUCASUS-CABLE-SYSTEM|ORG-CNL1-RIPE|RIPE
20772|20000101|SWSU-AS|ORG-SSU3-RIPE|RIPE
20773|20000101|HOSTEUROPE-AS|ORG-OG1-RIPE|RIPE
20774|20000101|JYVASKYLA-AS|ORG-UOJC1-RIPE|RIPE
20775|20000101|GETIT|ORG-GG2-RIPE|RIPE
20776|20000101|OUTREMER-AS|ORG-OT1-RIPE|RIPE
20777|20000101||ORG-IA892-RIPE|RIPE
20778|20000101|PKOBP|ORG-PKOB1-RIPE|RIPE
20781|20000101|TELETON-AS|ORG-MP1-RIPE|RIPE
20782|20000101|ZEBRAELEC|ORG-ZIS2-RIPE|RIPE
20783|20000101|POP|ORG-PG5-RIPE|RIPE
20784|20000101|CECA-AS|ORG-CA19-RIPE|RIPE
20785|20000101|UCT-AS|ORG-UCT1-RIPE|RIPE
20787|20000101|PRO-CONNECTION-AS|ORG-SPCS4-RIPE|RIPE
20790|20000101|UA-INT-AS|ORG-INT7-RIPE|RIPE
20791|20000101|BITPOINT-AS|ORG-BA12-RIPE|RIPE
20792|20000101|VISTEC-AS|@aut-20792-RIPE|RIPE
20793|20000101|CONCORD|ORG-CL6-RIPE|RIPE
20794|20000101|EURNETCITY|ORG-ES12-RIPE|RIPE
20795|20000101|ITM-AS|ORG-IRG2-RIPE|RIPE
20796|20000101|orionmedia|ORG-UTEL2-RIPE|RIPE
20798|20000101|EPTE-FI|@aut-20798-RIPE|RIPE
20799|20000101|DATANET-AS|ORG-DI8-RIPE|RIPE
20800|20000101||ORG-GA15-RIPE|RIPE
20803|20000101|RISS-AS|ORG-JA10-RIPE|RIPE
20804|20000101|ASN-TELENERGO|ORG-TS16-RIPE|RIPE
20805|20000101|HFONETZ|@aut-20805-RIPE|RIPE
20806|20000101|ASJSCITT|ORG-JITT1-RIPE|RIPE
20807|20000101|Credolink-ASN|@aut-20807-RIPE|RIPE
20808|20000101|AS-BGZ|ORG-BGZS1-RIPE|RIPE
20810|20000101|Netcom-Kassel|ORG-NK1-RIPE|RIPE
20811|20000101|BRENNERCOM-AS|ORG-BAS2-RIPE|RIPE
20813|20000101|HOU-AS|ORG-HOU1-RIPE|RIPE
20815|20000101|GRN-AS|ORG-GSTS1-RIPE|RIPE
20816|20000101|IIP-NET-AS20816|@aut-20816-RIPE|RIPE
20817|20000101|DELTANET-AS|ORG-DELT4-RIPE|RIPE
20819|20000101|Alitalia|@aut-20819-RIPE|RIPE
20820|20000101|ASN-CJD-NET|ORG-JD17-RIPE|RIPE
20821|20000101|Elektrocentromontazh-AS|ORG-OE21-RIPE|RIPE
20822|20000101|BGBSYSTEMS|ORG-BA343-RIPE|RIPE
20824|20000101|FR-CORNUT|ORG-RI9-RIPE|RIPE
20825|20000101|UNITYMEDIA|ORG-IGCK3-RIPE|RIPE
20826|20000101|S-LOGISTIC-LTD-AS|ORG-SL238-RIPE|RIPE
20828|20000101|NDIX-AS|ORG-NB22-RIPE|RIPE
20829|20000101|Surfland-AS|ORG-SSKS1-RIPE|RIPE
20830|20000101|GLOBALAIRNETWORK-AS|ORG-GA7-RIPE|RIPE
20833|20000101|ATL-AS|ORG-AT29-RIPE|RIPE
20835|20000101|ATS69-AS|ORG-ZA53-RIPE|RIPE
20836|20000101|CDLAN-AS|@aut-20836-RIPE|RIPE
20838|20000101|YIF-AS|ORG-YIF1-RIPE|RIPE
20839|20000101|SED-UA-NET|ORG-PF17-RIPE|RIPE
20840|20000101|XS-NETWORKS-AS|ORG-XNB2-RIPE|RIPE
20841|20000101|COOP-BLUE-SQUARE|ORG-MRL2-RIPE|RIPE
20842|20000101|FORMULAPLUS-AS|@aut-20842-RIPE|RIPE
20844|20000101|COLTEX-AS|ORG-CB33-RIPE|RIPE
20845|20000101|DIGICABLE|ORG-EMKL1-RIPE|RIPE
20846|20000101|PARABOLE-AS|ORG-UA122-RIPE|RIPE
20847|20000101|PREVIDER-AS|ORG-IB5-RIPE|RIPE
20848|20000101|ROSBUSINESSCONSULTING-AS|ORG-RC44-RIPE|RIPE
20849|20000101|CONTINUM|ORG-CA16-RIPE|RIPE
20850|20000101|VALORKIEV-AS|ORG-VL83-RIPE|RIPE
20852|20000101|ATLANT-TELECOM-AS|ORG-FZS1-RIPE|RIPE
20853|20000101|ETOP-AS|ORG-ESZO2-RIPE|RIPE
20855|20000101|AIRDATA-AS|@aut-20855-RIPE|RIPE
20857|20000101|TRANSIP-AS|ORG-TB1-RIPE|RIPE
20858|20000101|EGYNET-AS|@aut-20858-RIPE|RIPE
20859|20000101|NOMURA-AS|ORG-NIP3-RIPE|RIPE
20860|20000101|IOMART-AS|ORG-IA70-RIPE|RIPE
20861|20000101|FUJITSU-SE-AS|ORG-IIA1-RIPE|RIPE
20863|20000101|THREEUNITED-AS|ORG-VCG2-RIPE|RIPE
20864|20000101|SISECAM-AS|@aut-20864-RIPE|RIPE
20865|20000101|AS-Yourvoice|ORG-YVS1-RIPE|RIPE
20866|20000101|INTELECOM-AS|ORG-ITI1-RIPE|RIPE
20867|20000101|ORDINA-AS|ORG-VB2-RIPE|RIPE
20868|20000101|ABB|ORG-ASA1-RIPE|RIPE
20869|20000101|CLARANET-SPAIN|ORG-CS5-RIPE|RIPE
20870|20000101|KAVKAZ-TRANSTELECOM-AS|ORG-KT3-RIPE|RIPE
20872|20000101|URALSIB-AS|ORG-OA372-RIPE|RIPE
20873|20000101|ASP5|ORG-PL124-RIPE|RIPE
20875|20000101|HPTNET-AS|ORG-HM1-RIPE|RIPE
20876|20000101|EVRO-AS|ORG-EN1-RIPE|RIPE
20877|20000101|DATEK|ORG-DCSS1-RIPE|RIPE
20878|20000101|ATIA-AS|ORG-ASL12-RIPE|RIPE
20879|20000101|MICRONET|ORG-SSMS2-RIPE|RIPE
20880|20000101|TELECOLUMBUS|ORG-BBG1-RIPE|RIPE
20882|20000101|INFORM-AS|ORG-IMK1-RIPE|RIPE
20884|20000101|CZ-CTNET-AS|@family-1779|RIPE
20886|20000101|DE-IORG-AS-1|@aut-20886-RIPE|RIPE
20887|20000101|CITYNETZ-AS|ORG-CEI2-RIPE|RIPE
20888|20000101|Scandinavia-Online-ASN|ORG-SOA2-RIPE|RIPE
20889|20000101|BCC-AS|ORG-BCCS3-RIPE|RIPE
20890|20000101|Sulzer_Management-AS|ORG-SMA61-RIPE|RIPE
20892|20000101|Activa-SI-AS|ORG-BK16-RIPE|RIPE
20893|20000101|SYSTEM-CLINCH-AS|ORG-SA4-RIPE|RIPE
20895|20000101|UGTEL|@aut-20895-RIPE|RIPE
20896|20000101||ORG-ODE1-RIPE|RIPE
20897|20000101|ISD-AS|ORG-ISDL2-RIPE|RIPE
20898|20000101|PENET|ORG-TDM3-RIPE|RIPE
20899|20000101|TRADEHAVEN-AS|ORG-SWG2-RIPE|RIPE
20900|20000101|MAN-CASTRES-AS|ORG-IA27-RIPE|RIPE
20901|20000101|CSC-Mann-AS|ORG-CA13-RIPE|RIPE
20902|20000101|DEGNET|@aut-20902-RIPE|RIPE
20903|20000101|AMUST-SOFTWARE-CUST-AS|ORG-STC2-RIPE|RIPE
20904|20000101|Netplaza-AS|ORG-UO1-RIPE|RIPE
20905|20000101|BancoEspanaAS|ORG-BDE1-RIPE|RIPE
20906|20000101|ALLIANZ-AS|ORG-ACDS2-RIPE|RIPE
20907|20000101|SHOW-TV-Autonomous_System|ORG-AKS2-RIPE|RIPE
20909|20000101|CONTIUM-AS|ORG-US38-RIPE|RIPE
20910|20000101|BALTKOM-AS|ORG-BA19-RIPE|RIPE
20911|20000101|NETSURF-AS-BG|ORG-NL136-RIPE|RIPE
20912|20000101|ASN-PANSERVICE|ORG-PA16-RIPE|RIPE
20913|20000101|Betam_Telecomunicazioni_AS|ORG-BTS2-RIPE|RIPE
20914|20000101|Openoffice-AS|@aut-20914-RIPE|RIPE
20915|20000101|HUNDRED-PERCENT-IT|@aut-20915-RIPE|RIPE
20916|20000101|ADMINEXPERT-AS|ORG-PANB1-RIPE|RIPE
20917|20000101|KHEOPS-Autonomous-System|ORG-KO1-RIPE|RIPE
20918|20000101|PI-AS|@aut-20918-RIPE|RIPE
20919|20000101|IBS|ORG-IA48-RIPE|RIPE
20921|20000101|AMENA-AS|ORG-AA23-RIPE|RIPE
20922|20000101|DW-AS|ORG-DC2-RIPE|RIPE
20924|20000101|ICTEAM|@aut-20924-RIPE|RIPE
20926|20000101|Pulsation-AS|ORG-PA14-RIPE|RIPE
20927|20000101|ADDISON-LEE|ORG-AL138-RIPE|RIPE
20928|20000101|NOOR-AS|@aut-20928-RIPE|RIPE
20929|20000101|MF-CTIF|ORG-MOPF1-RIPE|RIPE
20930|20000101|SOFTWIN|ORG-SS134-RIPE|RIPE
20931|20000101|PPOINTS-AS|ORG-EO1-RIPE|RIPE
20932|20000101|SIG-ST|@aut-20932-RIPE|RIPE
20933|20000101|VECTONE-AS|ORG-VL6-RIPE|RIPE
20934|20000101|ABCINTERNET|ORG-IM3-RIPE|RIPE
20935|20000101|OEBV-AS|ORG-OB11-RIPE|RIPE
20936|20000101|GRXPROVIDER-AS|ORG-DTA2-RIPE|RIPE
20937|20000101|LEVANTINA-AS|ORG-LYAD1-RIPE|RIPE
20938|20000101|RETSAT|@aut-20938-RIPE|RIPE
20939|20000101|IPTELECOMBALTIA|ORG-TB63-RIPE|RIPE
20940|20000101|AKAMAI-ASN1|ORG-AT1-RIPE|RIPE
20941|20000101|ZEN-AS|ORG-ZIL1-RIPE|RIPE
20942|20000101|ISGS-ASn2|ORG-BFS1-RIPE|RIPE
20943|20000101|NETNOD-LUL|ORG-NIE1-RIPE|RIPE
20946|20000101|CCE-AS|ORG-KL6-RIPE|RIPE
20947|20000101|UPC-PL-NET|ORG-UTKS1-RIPE|RIPE
20949|20000101|INCOSOFT|ORG-ITL27-RIPE|RIPE
20950|20000101|RICC-AS|ORG-RICC1-RIPE|RIPE
20952|20000101|VENUS-INTERNET-AS|ORG-DL5-RIPE|RIPE
20953|20000101|INFONL-AS|@aut-20953-RIPE|RIPE
20954|20000101|EKINCILER_HOLDING_AS|ORG-EYMD2-RIPE|RIPE
20955|20000101|PROQUEST-UK|ORG-PIAL1-RIPE|RIPE
20956|20000101|STYLECOM-AS|ORG-SL265-RIPE|RIPE
20958|20000101|SIGMA-IT-AS|ORG-TIS31-RIPE|RIPE
20959|20000101|Telecom-Italia-Data-Com|ORG-TID1-RIPE|RIPE
20960|20000101|TKTELEKOM-AS|ORG-TKSZ1-RIPE|RIPE
20961|20000101|PTCNET-AS|ORG-MP1-RIPE|RIPE
20962|20000101|OTE-AS|ORG-OSTO1-RIPE|RIPE
20963|20000101|VodafoneFaroe-AS|ORG-PK1-RIPE|RIPE
20965|20000101|GEANT|ORG-DLCU1-RIPE|RIPE
20967|20000101|HALKBANK-AS|ORG-THB4-RIPE|RIPE
20968|20000101|HEADLIGHT-AS|ORG-HHFG1-RIPE|RIPE
20969|20000101|NOB-AS|ORG-NA33-RIPE|RIPE
20970|20000101|INKAROBANK-JSCB-AS|ORG-IJ14-RIPE|RIPE
20971|20000101|INFOTECH-AS|ORG-INFT1-RIPE|RIPE
20972|20000101|OFFICINE-AS|@aut-20972-RIPE|RIPE
20974|20000101|EGGENET|ORG-ETG2-RIPE|RIPE
20976|20000101|HOTLINKS-AS|ORG-DL12-RIPE|RIPE
20977|20000101|SGI-AS|ORG-ZM1-RIPE|RIPE
20978|20000101|AVEA-Telekomunikasyon|ORG-ITHA1-RIPE|RIPE
20979|20000101|OLVI-AS|ORG-OLVI1-RIPE|RIPE
20980|20000101|GEMA-AS|ORG-GGFM1-RIPE|RIPE
20981|20000101|ASINNOVAPUGLIA|ORG-IS119-RIPE|RIPE
20983|20000101|PZU-CL-AS|ORG-CIGP2-RIPE|RIPE
20984|20000101|PANALPINA-AS|ORG-PWA4-RIPE|RIPE
20985|20000101|ARTX-AS|ORG-AJ2-RIPE|RIPE
20988|20000101|SHLINK-CH-AS|@aut-20988-RIPE|RIPE
20990|20000101|DKB-LONDON-AS|ORG-CA12-RIPE|RIPE
20991|20000101|DKB-FRANKFURT-AS|ORG-CA12-RIPE|RIPE
20992|20000101|IDP-AS|ORG-IDP1-RIPE|RIPE
20993|20000101|VIVELAVIE-AS|ORG-VLVS1-RIPE|RIPE
20994|20000101|ACTIMAGE|ORG-AA26-RIPE|RIPE
20995|20000101|WESTLB-Autonomous-System|@aut-20995-RIPE|RIPE
20997|20000101|PEACOCK-AS|@aut-20997-RIPE|RIPE
20998|20000101|SDL-AS|ORG-SIP2-RIPE|RIPE
21000|20000101|ATOS-AS|ORG-AP1-RIPE|RIPE
21003|20000101|LTT-AS|@aut-21003-RIPE|RIPE
21004|20000101|Extel-II-AS|ORG-ETC3-RIPE|RIPE
21006|20000101|PDR-AS|ORG-SNPR1-RIPE|RIPE
21007|20000101|DIGICOM|ORG-IGS3-RIPE|RIPE
21008|20000101|COMLINK-AS|ORG-CLCN1-RIPE|RIPE
21010|20000101|KGHM-AS|ORG-KGHM1-RIPE|RIPE
21011|20000101|TOPNET|ORG-TL48-RIPE|RIPE
21013|20000101|ITANDTEL-AS|@aut-21013-RIPE|RIPE
21014|20000101|GRTN-AS|ORG-TS182-RIPE|RIPE
21016|20000101|TCLV-AS|@aut-21016-RIPE|RIPE
21017|20000101|VSI-AS|ORG-JR8-RIPE|RIPE
21018|20000101|SOGETEL-AS|@aut-21018-RIPE|RIPE
21019|20000101|SASRO-SK-AS|ORG-SN9-RIPE|RIPE
21020|20000101|DIAP|ORG-DMOE1-RIPE|RIPE
21021|20000101|MULTIMEDIA-AS|ORG-MP1-RIPE|RIPE
21023|20000101|UPB-AS|ORG-JSCU1-RIPE|RIPE
21024|20000101|Newtron-NETWORK|ORG-NA418-RIPE|RIPE
21025|20000101|RGA-AS|ORG-RADE1-RIPE|RIPE
21026|20000101|Atos-Essen-AS|ORG-OD1-RIPE|RIPE
21027|20000101|ASN-PARADORES|ORG-PDTD1-RIPE|RIPE
21029|20000101|KHRSA|ORG-KRSA1-RIPE|RIPE
21031|20000101|Elneta-AS|ORG-UE6-RIPE|RIPE
21032|20000101|TELTA-AS|ORG-TCEG1-RIPE|RIPE
21033|20000101|ESSILOR|ORG-EI25-RIPE|RIPE
21034|20000101|MICSO-SRL-AS|ORG-MCS7-RIPE|RIPE
21035|20000101|OIC|ORG-SOIC1-RIPE|RIPE
21038|20000101|LINEPRO|ORG-LIPS1-RIPE|RIPE
21039|20000101|STEWEAG|ORG-SG74-RIPE|RIPE
21040|20000101|DATAPARK|ORG-DA4-RIPE|RIPE
21042|20000101|Gulfsat-AS|@aut-21042-RIPE|RIPE
21044|20000101|VIZZAVI-DE-AS|@aut-21044-RIPE|RIPE
21045|20000101|QnetCZ|ORG-QCS1-RIPE|RIPE
21047|20000101|Deutsche-Bank-Suisse-AS|@aut-21047-RIPE|RIPE
21048|20000101|COUNTRYCOM-SPB|ORG-INSL1-RIPE|RIPE
21049|20000101|TELEBORSA-AS|ORG-TS109-RIPE|RIPE
21050|20000101|FAST-TELCO|ORG-FTC1-RIPE|RIPE
21051|20000101|NIVAL-AS|ORG-LLCN4-RIPE|RIPE
21053|20000101|BOSCH-REXROTH-AS|@aut-21053-RIPE|RIPE
21054|20000101|RBSG-UK-AS|ORG-TRBO2-RIPE|RIPE
21055|20000101|WEBTAPESTRY-AS|@aut-21055-RIPE|RIPE
21056|20000101|ASN-WELCOMEITALIA|ORG-WIS2-RIPE|RIPE
21057|20000101|OVERON-SPAIN-AS|ORG-GS4-RIPE|RIPE
21058|20000101|ASN-MEDIAONLINE|ORG-MOIS1-RIPE|RIPE
21059|20000101|BKG-AS|ORG-BM1-RIPE|RIPE
21060|20000101|ASN-ATEA-DK|@aut-21060-RIPE|RIPE
21061|20000101|Telekomunikaciju-Grupa|ORG-TBS3-RIPE|RIPE
21062|20000101|Anitex-AS|ORG-AL285-RIPE|RIPE
21063|20000101|RANTZAU-GRUPPE-AS|ORG-DAL8-RIPE|RIPE
21064|20000101|OLMAN-COM-AS|@aut-21064-RIPE|RIPE
21068|20000101|IE-NET-AS|@aut-21068-RIPE|RIPE
21069|20000101|ASN-METANET|@aut-21069-RIPE|RIPE
21070|20000101|TOTAL|ORG-TS201-RIPE|RIPE
21073|20000101|ZORANET-AS|@aut-21073-RIPE|RIPE
21074|20000101|ASN-BANCAROMA|ORG-KS3-RIPE|RIPE
21075|20000101|FOTAKOM-AS|ORG-DL9-RIPE|RIPE
21076|20000101|BTA-LTD-UK|ORG-BL14-RIPE|RIPE
21077|20000101|ISP4BAS|ORG-IA63-RIPE|RIPE
21078|20000101|OOEFERNGAS-AT|ORG-OFA9-RIPE|RIPE
21079|20000101|OEKB-AS|ORG-OKA6-RIPE|RIPE
21080|20000101|PRONEXON-SA|ORG-PRON2-RIPE|RIPE
21082|20000101|NEWS-MEDIA-AS|ORG-DJ1-RIPE|RIPE
21083|20000101|AS_NIX|ORG-TX1-RIPE|RIPE
21084|20000101|GELIRLER-AS|ORG-GIB3-RIPE|RIPE
21086|20000101|MYCOM-IT|ORG-TS193-RIPE|RIPE
21087|20000101|ELCITY-AS|ORG-EGL2-RIPE|RIPE
21088|20000101|FARAH-AS|ORG-FTCC1-RIPE|RIPE
21089|20000101|TELEWIFI|ORG-TS131-RIPE|RIPE
21093|20000101|FR-BOUYGUES|ORG-TFCI1-RIPE|RIPE
21094|20000101|FR-EUROSPORT|ORG-ES147-RIPE|RIPE
21096|20000101|DSTSIP-AS|ORG-SSOS1-RIPE|RIPE
21099|20000101|GAMEGROUP-UK-AS|ORG-BL9-RIPE|RIPE
21100|20000101|ITLDC-NL|ORG-IC4-RIPE|RIPE
21101|20000101|SISTEMIUNO-AS|ORG-SUS6-RIPE|RIPE
21102|20000101|ASN-MERKURAG|ORG-VA286-RIPE|RIPE
21103|20000101|PRIMTEL-AS|ORG-ZM1-RIPE|RIPE
21104|20000101|AM-NETSYS-AS|ORG-NJ1-RIPE|RIPE
21105|20000101|RTK-Primorye|@aut-21105-RIPE|RIPE
21106|20000101|SOLNET-AS|ORG-CJC1-RIPE|RIPE
21107|20000101|BLICNET-AS|ORG-BAD1-RIPE|RIPE
21108|20000101|Atos-BELGIUM-AS|ORG-ABN3-RIPE|RIPE
21109|20000101|CONTACT-AS|@aut-21109-RIPE|RIPE
21110|20000101|LADBROKES-UK|ORG-LISS1-RIPE|RIPE
21111|20000101|CISG|ORG-MG59-RIPE|RIPE
21113|20000101|HILTI-AS|ORG-HA206-RIPE|RIPE
21115|20000101|AS-NESTLE|ORG-NIS1-RIPE|RIPE
21118|20000101|TFEGASPOWERAS|ORG-TS201-RIPE|RIPE
21119|20000101|WAN-NO|ORG-AA296-RIPE|RIPE
21122|20000101|ASN-APPLICABLE|ORG-AL270-RIPE|RIPE
21123|20000101|INCENTIAS|ORG-APS11-RIPE|RIPE
21124|20000101|AtrilA-Anycast|ORG-AG43-RIPE|RIPE
21125|20000101|EMPERION-AS|@aut-21125-RIPE|RIPE
21127|20000101|ZSTTKAS|ORG-JTN1-RIPE|RIPE
21129|20000101|Deuromedia|ORG-HSPS1-RIPE|RIPE
21130|20000101|EQSN|ORG-IA70-RIPE|RIPE
21131|20000101|SACURA-AS|ORG-TP21-RIPE|RIPE
21132|20000101|KORBANK-AS|ORG-KSZO3-RIPE|RIPE
21133|20000101|NetOnCourse-AS|ORG-ISIL1-RIPE|RIPE
21134|20000101|ASN-DATAMNG-RA|ORG-AA1138-RIPE|RIPE
21135|20000101|MTT-AS|@aut-21135-RIPE|RIPE
21136|20000101|CSUCS-AS|ORG-CL227-RIPE|RIPE
21137|20000101|FR-CAI|ORG-CACA1-RIPE|RIPE
21138|20000101|Impossible-AS|ORG-ISG5-RIPE|RIPE
21139|20000101|ASSONYITE|@aut-21139-RIPE|RIPE
21140|20000101|ASN-SULZERTEXT|@aut-21140-RIPE|RIPE
21142|20000101|PRAGONET-TRANSIT-AS|ORG-RA2-RIPE|RIPE
21143|20000101|TULSUISP|@aut-21143-RIPE|RIPE
21146|20000101|EYSSEN-AS|ORG-GKEI1-RIPE|RIPE
21147|20000101|IF-NOC-AS|ORG-IPIA2-RIPE|RIPE
21150|20000101|InacDE-Atos|ORG-IST1-RIPE|RIPE
21151|20000101|UKRCOM-KHERSON|ORG-UL88-RIPE|RIPE
21152|20000101|SOFICOM-AS|@aut-21152-RIPE|RIPE
21155|20000101|ASN-PROSERVE|ORG-PB3-RIPE|RIPE
21156|20000101|DATAGRUPA|ORG-DA15-RIPE|RIPE
21157|20000101|SYSCO|ORG-SS186-RIPE|RIPE
21158|20000101|AS21158|ORG-MB75-RIPE|RIPE
21159|20000101|IAF-AS|@aut-21159-RIPE|RIPE
21160|20000101|ASN-MARKEL|ORG-MISL6-RIPE|RIPE
21161|20000101|ASN-BECHTLE|ORG-BA338-RIPE|RIPE
21162|20000101|ISM-HOSTING|@aut-21162-RIPE|RIPE
21166|20000101|AS21166|ORG-SN6-RIPE|RIPE
21168|20000101|HELEX-RP-2|ORG-HLX1-RIPE|RIPE
21169|20000101|PolCard-AS|ORG-FDPS1-RIPE|RIPE
21171|20000101|Schibsted|@aut-21171-RIPE|RIPE
21173|20000101|ASN-LANTANA|@aut-21173-RIPE|RIPE
21174|20000101|RWANDATEL-AS|@aut-21174-RIPE|RIPE
21175|20000101|WIS|ORG-MTS1-RIPE|RIPE
21176|20000101|ASN-SEMA|ORG-SS12-RIPE|RIPE
21177|20000101|UKLINUX|ORG-UL83-RIPE|RIPE
21178|20000101|LFDATIAS|ORG-LD1-RIPE|RIPE
21179|20000101|Logwin-AS|ORG-LA614-RIPE|RIPE
21180|20000101|AVENTIS-CROP-SCIENCE|ORG-BAL1-RIPE|RIPE
21182|20000101|OPOLMAN-AS-EDU|ORG-OU1-RIPE|RIPE
21183|20000101|ABCOM-AS|ORG-AANI1-RIPE|RIPE
21184|20000101|Farpost|ORG-FI2-RIPE|RIPE
21186|20000101|MTI-1-AS|ORG-MHNA1-RIPE|RIPE
21187|20000101|ABCDATA-POLAND-AS|ORG-ABC9-RIPE|RIPE
21188|20000101|UNILEVER-ES-UK|ORG-UA196-RIPE|RIPE
21189|20000101|MAKEEVKA|ORG-MOL7-RIPE|RIPE
21190|20000101|Alpiq-AG-Switzerland|ORG-AA767-RIPE|RIPE
21191|20000101|ASN-SEVERTTK|ORG-CJSC19-RIPE|RIPE
21192|20000101|DPA-AS|ORG-DPA9-RIPE|RIPE
21193|20000101|XARXA-AS|ORG-XTED1-RIPE|RIPE
21195|20000101|DGCSYSTEMS|ORG-DSA2-RIPE|RIPE
21196|20000101|EPN-BA-AS|@aut-21196-RIPE|RIPE
21197|20000101|ROHDE-SCHWARZ-ASN|ORG-RSGC1-RIPE|RIPE
21198|20000101|JESSENLENZ-AS|ORG-JG1-RIPE|RIPE
21199|20000101|SEAT-AS|@aut-21199-RIPE|RIPE
21200|20000101|SKANDIABANKEN|ORG-SIA44-RIPE|RIPE
21201|20000101|NETFONDS-AS|@aut-21201-RIPE|RIPE
21202|20000101|DCSnet-AS|ORG-LA21-RIPE|RIPE
21203|20000101|FR-CMA-CGM|ORG-CCS11-RIPE|RIPE
21205|20000101|INGBANK|ORG-IWB1-RIPE|RIPE
21206|20000101|UK-POLARCOMPUTERCOMM|ORG-PCC1-RIPE|RIPE
21207|20000101|RWE|ORG-RIG6-RIPE|RIPE
21208|20000101|YOUNG-AND-RUBICAM|ORG-YARS1-RIPE|RIPE
21209|20000101|MKB|ORG-MUK2-RIPE|RIPE
21210|20000101|INFOMONITOR|ORG-BIGI1-RIPE|RIPE
21211|20000101|SKY-NET-AS|@aut-21211-RIPE|RIPE
21213|20000101|CYBERSERVICE-AT|ORG-CA1063-RIPE|RIPE
21214|20000101|Geonet-AS|ORG-GA14-RIPE|RIPE
21215|20000101|ABSOLUTOK|@aut-21215-RIPE|RIPE
21217|20000101|SAFEHOSTNET|@aut-21217-RIPE|RIPE
21218|20000101|SMARTWAYS|@aut-21218-RIPE|RIPE
21219|20000101|Datagroup|ORG-DL9-RIPE|RIPE
21220|20000101|TELEMOBIL|ORG-TS89-RIPE|RIPE
21221|20000101|InfoPact-AS|ORG-INB2-RIPE|RIPE
21222|20000101|ASN-ROLEX|ORG-RS99-RIPE|RIPE
21225|20000101|AMTKOM-AS|@aut-21225-RIPE|RIPE
21226|20000101|RU-4NET|ORG-KP1-RIPE|RIPE
21227|20000101|OLIKA|ORG-OLIK4-RIPE|RIPE
21228|20000101|Vinasterisk-as|ORG-PA331-RIPE|RIPE
21229|20000101|DRAVANET-AS|@aut-21229-RIPE|RIPE
21230|20000101|MNET-BG|ORG-MA49-RIPE|RIPE
21231|20000101|AEROFLOT|@aut-21231-RIPE|RIPE
21232|20000101|GGAMAUR|ORG-GM1-RIPE|RIPE
21233|20000101|ASN-C2INTERNET|@aut-21233-RIPE|RIPE
21234|20000101|Grenke-Service-AG|ORG-HA1-RIPE|RIPE
21235|20000101|ADVANCED-SYSTEMHAUS|ORG-ASG13-RIPE|RIPE
